customer_id,first_name,last_name,age,country,purchase_date,purchase_price,sale_date,sale_price,profit,gender,birthdate,income,education_level,marital_status,children_count,home_ownership,credit_score,credit_card_debt,loan_amount,loan_interest_rate,loan_duration,customer_segment,purchase_frequency,website_visits,app_usage_duration,customer_satisfaction,Customer_name,,,,
111,Millard,Barnfield,54,Russia,01-Feb-17,5497.05,14-Nov-17,3552.19,-1944.86,Male,07-Sep-32,638036.9,PhD,Widowed,6,Rent,776,59539.26,292043.94,48.98,19,Segment B,Once,107,2,2,Millard Barnfield,,,,
114,Clywd,Stovin,30,El Salvador,27-Aug-10,1546.04,05-Nov-12,7191.44,5645.4,Male,24-Oct-92,401709.52,Bachelor's Degree,Single,8,Rent,455,35166.28,534883.52,40.87,11,Segment A,Never,843,7,3,Clywd Stovin,,,,
134,Waverly,Dinis,81,Belarus,02-May-14,3412.56,08-Dec-21,710.56,-2702,Male,13-Apr-92,245907.18,Master's Degree,Married,3,Rent,413,29459.58,456682.34,21.21,27,Segment A,Often,440,22,1,Waverly Dinis,,,,
148,Amery,Gogin,73,Russia,19-Apr-20,6210.38,17-Aug-20,269.07,-5941.31,Male,21-Nov-43,708840.75,Bachelor's Degree,Single,1,Rent,723,34247.51,322101.66,4.08,12,Segment A,Once,125,17,3,Amery Gogin,,,,
150,Skelly,Tulk,46,Serbia,22-Jan-16,7221.04,28-Sep-16,4371.92,-2849.12,Male,15-Jun-43,497855.8,Master's Degree,Single,6,Rent,616,66709.47,181618.87,5.93,29,Segment C,Weekly,766,18,2,Skelly Tulk,,,,
154,Monty,Ninnis,43,Sweden,05-Aug-10,4419.33,20-Jun-17,1997.06,-2422.27,Male,21-Mar-30,124813.88,PhD,Divorced,0,Rent,692,45373.21,666809.36,21.98,13,Segment C,Once,191,15,2,Monty Ninnis,,,,
157,Ximenez,Mollison,24,Ireland,05-Dec-14,2809.06,05-Nov-20,8424.28,5615.22,Male,02-May-45,45128.02,Bachelor's Degree,Divorced,8,Rent,681,31704.44,184357.64,24.36,12,Segment B,Once,859,10,5,Ximenez Mollison,,,,
162,Hewett,Deniseau,55,Croatia,10-Mar-13,5655.62,26-Apr-21,8071.18,2415.56,Male,15-Jul-90,648349.95,High School,Married,0,Rent,479,81081.49,911958.19,5.39,5,Segment A,Daily,670,2,2,Hewett Deniseau,,,,
173,Brook,Sappell,44,Canada,12-Aug-12,5100.83,14-Mar-22,3153.04,-1947.79,Male,02-Aug-50,775737.83,Master's Degree,Single,2,Rent,579,8423.42,651793.89,43.44,3,Segment C,Weekly,96,9,4,Brook Sappell,,,,
184,Grange,Ninnoli,41,Poland,29-Mar-20,1565.5,06-Apr-13,6552.09,4986.59,Male,05-Oct-04,984256.12,High School,Widowed,3,Rent,618,75552.79,842062.51,21.95,12,Segment C,Yearly,685,4,4,Grange Ninnoli,,,,
187,Terrance,McKerton,36,Portugal,02-Jul-12,3708.39,06-Sep-15,592.39,-3116,Male,17-May-77,827915,PhD,Divorced,2,Rent,563,40588.94,652069.72,12.52,18,Segment A,Often,790,11,2,Terrance McKerton,,,,
189,Manny,Mackriell,52,Colombia,25-Jan-20,8066.53,30-May-22,7931.12,-135.41,Male,10-Aug-74,897012.87,PhD,Single,9,Rent,471,70070.26,2363.2,33.82,15,Segment C,Never,2,23,4,Manny Mackriell,,,,
193,Guglielmo,Bolin,85,Peru,22-Aug-16,9032.88,16-Jul-20,2120.61,-6912.27,Male,01-Feb-61,572683.82,Master's Degree,Single,8,Rent,750,28057.91,376464.5,25.14,27,Segment B,Never,924,24,4,Guglielmo Bolin,,,,
203,Gran,Southan,27,Syria,30-Nov-13,8451.89,27-Oct-22,3406.96,-5044.93,Male,08-Sep-49,87750.3,High School,Divorced,10,Rent,360,72495.1,763356.65,49.07,29,Segment B,Yearly,710,7,4,Gran Southan,,,,
205,Lemmy,Joiris,81,Philippines,10-Aug-19,7333.97,03-Mar-20,9316.35,1982.38,Male,03-Aug-71,807068.48,Bachelor's Degree,Divorced,8,Rent,301,37751.32,867702.88,2.78,6,Segment B,Daily,240,22,1,Lemmy Joiris,,,,
225,Lowe,Thams,28,Thailand,17-May-22,8060.63,09-Jan-18,6186.16,-1874.47,Male,19-Feb-77,345540.2,High School,Married,3,Rent,645,72475.84,575614.17,11.47,13,Segment C,Once,226,17,2,Lowe Thams,,,,
232,Jerad,Grisdale,36,Belarus,11-Jan-15,3184.77,26-Jun-10,9328.96,6144.19,Male,27-Mar-63,431962.86,Master's Degree,Widowed,2,Rent,636,8522.29,32007.63,34.25,10,Segment A,Yearly,532,21,2,Jerad Grisdale,,,,
235,Fredek,Muff,21,Russia,02-Sep-13,2759.52,27-Jun-16,2606.73,-152.79,Male,28-Jan-87,35584.89,Master's Degree,Divorced,1,Rent,765,23327.62,486549.1,12.08,20,Segment A,Yearly,432,13,5,Fredek Muff,,,,
248,Olvan,O'Kenny,81,Argentina,02-Jan-18,3579.35,13-Oct-10,1878.84,-1700.51,Male,18-Jun-61,253872.86,PhD,Divorced,8,Rent,380,20817.37,487229.16,33.42,20,Segment B,Never,742,20,4,Olvan O'Kenny,,,,
252,Norry,Dibsdale,19,Czech Republic,08-Sep-19,9008.77,29-Oct-15,5652.55,-3356.22,Male,03-Apr-74,180129.1,High School,Married,9,Rent,765,47146.41,514124.74,37.25,25,Segment B,Yearly,559,11,3,Norry Dibsdale,,,,
260,Bartlet,Tulloch,24,Russia,08-Sep-13,5676.98,11-Jan-21,6871.05,1194.07,Male,21-Feb-86,553016.5,Bachelor's Degree,Widowed,1,Rent,575,17711.97,497292.25,16.99,14,Segment C,Monthly,900,7,3,Bartlet Tulloch,,,,
271,Ransell,Tourle,51,Brazil,12-Sep-20,5208.97,27-Jan-16,6293,1084.03,Male,02-May-83,685172.4,Bachelor's Degree,Single,6,Rent,677,26243.39,678567.88,5.61,30,Segment B,Monthly,169,4,5,Ransell Tourle,,,,
278,Jamey,Zebedee,74,Portugal,31-Mar-21,4618.63,10-Sep-17,4918.82,300.19,Male,07-Jul-71,587624.65,PhD,Married,7,Rent,649,25506.91,821467.13,17.8,15,Segment A,Once,132,15,3,Jamey Zebedee,,,,
284,Darin,O'Shaughnessy,31,Sweden,27-Oct-13,4956.47,21-Dec-15,8739.9,3783.43,Male,21-Sep-44,108500.23,PhD,Divorced,10,Rent,343,93755.94,919746.75,35.54,29,Segment C,Daily,257,7,1,Darin O'Shaughnessy,,,,
286,Luke,Matschuk,66,Laos,14-Jul-12,4799.22,05-Aug-19,127.77,-4671.45,Male,03-Dec-86,893087.74,High School,Widowed,6,Rent,420,18134.42,702455.07,48.28,10,Segment A,Weekly,486,14,4,Luke Matschuk,,,,
294,Edsel,Le Brun,23,Indonesia,24-Jan-17,5157.3,13-Aug-14,5323.84,166.54,Male,22-Dec-81,716204.67,PhD,Married,7,Rent,356,68228.57,908069.28,5.21,4,Segment A,Weekly,969,16,3,Edsel Le Brun,,,,
306,Fredek,Harber,55,Canada,25-Jun-22,3426.4,20-Mar-10,1064.07,-2362.33,Male,06-Nov-39,937184.66,Master's Degree,Married,0,Rent,632,94659.59,886108.02,19.42,2,Segment B,Once,604,0,3,Fredek Harber,,,,
311,Pietrek,Rutigliano,79,Nigeria,02-Sep-11,7006.12,12-Dec-13,9787.48,2781.36,Male,02-Apr-02,618274.04,Master's Degree,Single,0,Rent,467,91330,843872.36,10.95,30,Segment B,Once,885,14,4,Pietrek Rutigliano,,,,
320,Daren,Uman,73,Greece,09-Nov-10,1761.8,06-Feb-18,7573.34,5811.54,Male,17-Sep-50,941973.57,Bachelor's Degree,Divorced,5,Rent,682,72114.25,77386.57,32.69,11,Segment A,Yearly,676,11,1,Daren Uman,,,,
353,Sully,Janusz,27,Indonesia,20-Jan-11,7926.53,10-Mar-21,3082.94,-4843.59,Male,18-Jul-92,395047.64,PhD,Married,9,Rent,749,81438.39,347991.85,43.73,2,Segment B,Weekly,648,20,4,Sully Janusz,,,,
361,Land,Shovelton,29,Russia,15-Jul-14,8012.9,08-Aug-17,2300.4,-5712.5,Male,31-Mar-93,330637.76,High School,Married,8,Rent,774,88288.8,593234.36,25.85,10,Segment C,Daily,429,6,1,Land Shovelton,,,,
366,Gardener,Dawtrey,81,Greece,22-Jul-16,4024.08,26-Apr-15,4436.27,412.19,Male,06-Oct-65,176684.12,Master's Degree,Widowed,6,Rent,409,44784.09,49693.71,23.8,25,Segment A,Never,774,16,5,Gardener Dawtrey,,,,
367,Urbano,Gullane,52,Sweden,29-Dec-19,912.7,04-Jun-21,9468.37,8555.67,Male,28-Oct-66,73977.21,Bachelor's Degree,Single,3,Rent,751,38438.52,41992.25,26.48,6,Segment B,Often,699,12,4,Urbano Gullane,,,,
372,Kennith,Dain,83,Indonesia,21-Apr-10,7522.05,12-Aug-16,5759.15,-1762.9,Male,22-Feb-70,273039.87,PhD,Divorced,6,Rent,518,67127.13,591456.24,49.91,13,Segment C,Once,496,23,2,Kennith Dain,,,,
376,Thibaud,Cheal,48,Portugal,07-Nov-11,8249,15-Jul-22,8740.39,491.39,Male,06-Jun-79,686406.78,Bachelor's Degree,Married,4,Rent,798,72343.07,777419.25,39.69,12,Segment B,Often,446,16,3,Thibaud Cheal,,,,
391,Jeremias,Craigheid,65,Armenia,11-Jan-21,901.89,03-Jun-16,3868.82,2966.93,Male,19-Nov-50,725531.93,PhD,Divorced,6,Rent,521,63771.3,985412.81,30.01,17,Segment A,Daily,146,24,5,Jeremias Craigheid,,,,
405,Leigh,Tregiddo,65,Poland,28-Dec-11,2467.98,11-Apr-18,2260.38,-207.6,Male,18-Apr-96,449750.25,Bachelor's Degree,Single,9,Rent,395,43605.68,563751.24,38.91,30,Segment C,Daily,627,13,3,Leigh Tregiddo,,,,
435,Cletis,Redier,56,Philippines,23-Jan-19,176.62,15-Nov-14,5674.1,5497.48,Male,22-Sep-90,596278.96,Master's Degree,Divorced,4,Rent,789,99729.72,183185.4,6.59,6,Segment C,Weekly,213,7,2,Cletis Redier,,,,
460,Bret,Isson,42,Philippines,22-Aug-10,9763.6,26-Sep-14,1789.86,-7973.74,Male,17-Apr-02,494701.65,High School,Widowed,0,Rent,734,37484.49,595346.98,45.83,2,Segment C,Daily,471,17,1,Bret Isson,,,,
465,Lyman,Trowill,27,Brazil,07-Mar-11,4990.45,13-Aug-15,1209.34,-3781.11,Male,02-Mar-71,79402.27,High School,Single,0,Rent,517,80796.41,914368.16,34.85,23,Segment A,Never,875,14,2,Lyman Trowill,,,,
466,Heinrik,Hambatch,34,Brazil,10-Apr-18,9238.73,11-Apr-15,5767.88,-3470.85,Male,02-Oct-94,82262.17,Master's Degree,Widowed,1,Rent,483,78650.85,871934.9,10.64,26,Segment A,Yearly,1,7,1,Heinrik Hambatch,,,,
476,Ethelred,Morteo,79,Hungary,13-Feb-20,6018.54,27-May-20,1245.1,-4773.44,Male,05-Apr-37,595257.52,Master's Degree,Single,7,Rent,361,98015.64,462676.9,28.13,16,Segment B,Weekly,350,20,2,Ethelred Morteo,,,,
487,Emlyn,Fenemore,20,Indonesia,04-Mar-20,4248.26,23-Apr-14,1462.85,-2785.41,Male,29-Jan-62,564272.97,Master's Degree,Widowed,6,Rent,402,46067.02,847282.32,22.67,10,Segment B,Daily,5,19,2,Emlyn Fenemore,,,,
501,Cornie,Snazle,63,Indonesia,18-Jul-12,3518.95,10-Aug-11,7181.08,3662.13,Male,11-Sep-04,768863.91,Bachelor's Degree,Married,3,Rent,566,82828.61,159849.05,11.15,10,Segment B,Never,380,22,3,Cornie Snazle,,,,
513,Chaddy,Hamby,64,Russia,16-Jun-18,2724.34,06-Nov-13,1859.88,-864.46,Male,02-May-93,130839.76,Master's Degree,Single,8,Rent,694,21792.86,99990.77,28.49,8,Segment B,Seldom,387,19,3,Chaddy Hamby,,,,
518,Bertie,Kinkaid,79,Canada,09-May-22,7683.28,09-Feb-18,9725.22,2041.94,Male,14-Mar-74,859920.01,High School,Widowed,1,Rent,696,17061.52,442850.53,42.59,27,Segment B,Never,86,7,2,Bertie Kinkaid,,,,
519,Ali,Milch,72,Sweden,13-Sep-13,1359.79,12-Dec-18,2729.8,1370.01,Male,05-Dec-33,663317.63,High School,Single,9,Rent,730,18757.06,787168.27,40.73,28,Segment A,Once,531,14,5,Ali Milch,,,,
522,Armstrong,Kinghorne,29,Indonesia,13-Jun-21,5245.1,20-Oct-18,9742.51,4497.41,Male,19-Aug-44,26847.01,PhD,Married,6,Rent,351,65543.57,592278.69,5.87,6,Segment C,Seldom,859,24,1,Armstrong Kinghorne,,,,
523,Thatcher,Gianni,49,Colombia,31-Oct-10,9430.7,30-Apr-17,4405.74,-5024.96,Male,04-Apr-34,907014.1,Bachelor's Degree,Widowed,7,Rent,685,54370.05,409207.05,22.12,24,Segment A,Seldom,598,15,5,Thatcher Gianni,,,,
532,Salvatore,Matis,62,Peru,14-May-19,8142.7,13-Feb-22,2632.8,-5509.9,Male,29-Jan-97,437284.61,Master's Degree,Married,4,Rent,499,19045.82,833600.01,14.08,2,Segment A,Never,186,19,2,Salvatore Matis,,,,
549,Aloysius,Comelini,63,Haiti,10-Jun-21,4857.85,19-Jul-11,7020.93,2163.08,Male,19-Oct-37,529601.53,PhD,Married,6,Rent,493,63864.71,195606.29,10.95,21,Segment A,Yearly,56,13,5,Aloysius Comelini,,,,
551,Peirce,Lunt,59,Ukraine,06-Nov-20,2713.72,04-Aug-18,5955.56,3241.84,Male,10-Feb-50,828375.95,Bachelor's Degree,Divorced,4,Rent,350,9851.77,548010.38,41.55,30,Segment B,Often,613,9,3,Peirce Lunt,,,,
560,Jayme,Jennings,66,Poland,19-Jun-21,8424.21,20-May-21,6742.18,-1682.03,Male,03-Feb-31,607292.26,Bachelor's Degree,Married,7,Rent,770,24612.95,509837.03,34.14,30,Segment A,Once,880,10,4,Jayme Jennings,,,,
561,Otto,Jacobbe,24,France,03-Dec-13,7109.43,05-Sep-16,2005.06,-5104.37,Male,04-Mar-81,387433.69,Bachelor's Degree,Divorced,6,Rent,829,10086.54,44011.25,18.98,18,Segment C,Never,666,9,2,Otto Jacobbe,,,,
563,Kendall,Terrington,40,Puerto Rico,20-Jan-19,6299.68,28-Jun-10,7800.52,1500.84,Male,23-Dec-34,334600.53,PhD,Widowed,7,Rent,626,55242.57,621901.56,35.2,22,Segment A,Often,907,14,5,Kendall Terrington,,,,
575,Timoteo,Linnell,80,Portugal,16-Jan-13,8354.66,12-Feb-13,9776.5,1421.84,Male,01-Oct-00,433421.06,PhD,Single,3,Rent,743,45837.26,234950.38,40.91,29,Segment B,Once,800,0,1,Timoteo Linnell,,,,
580,Vincenty,Girodier,68,Canada,09-Dec-12,5567.37,17-May-14,2904.98,-2662.39,Male,27-Sep-83,60113.4,High School,Single,9,Rent,810,6828.36,594063.64,21.69,8,Segment C,Seldom,808,16,5,Vincenty Girodier,,,,
583,Winn,Loble,62,Venezuela,03-Feb-17,1621.51,14-May-11,8675.99,7054.48,Male,11-Jul-61,803332.87,PhD,Married,7,Rent,302,63917.96,145153.65,17.94,29,Segment A,Weekly,349,13,3,Winn Loble,,,,
593,Ingar,Traice,69,South Africa,17-Nov-16,5377.88,18-Jul-16,6879.09,1501.21,Male,26-Nov-41,886524.01,PhD,Widowed,4,Rent,654,26266.27,243528.07,1.15,9,Segment A,Yearly,992,19,5,Ingar Traice,,,,
596,Keary,Dyde,38,Thailand,15-Mar-18,5273.88,22-Mar-20,2936.68,-2337.2,Male,06-Dec-85,520240.55,PhD,Single,7,Rent,797,65659.7,686692.85,10.48,26,Segment C,Often,570,1,5,Keary Dyde,,,,
604,Patrice,Sherer,65,Russia,15-May-14,9337.44,16-Sep-19,3251.95,-6085.49,Male,30-Sep-83,557407.17,Bachelor's Degree,Widowed,9,Rent,583,91621.27,379072.39,24.21,7,Segment C,Daily,891,6,4,Patrice Sherer,,,,
623,Johannes,Leap,32,Indonesia,26-Nov-14,9964.77,01-Aug-15,4186.71,-5778.06,Male,06-Jun-77,653165.09,Master's Degree,Married,0,Rent,697,17311.26,608637.64,38.41,25,Segment A,Seldom,187,0,1,Johannes Leap,,,,
633,Lorin,Benitez,19,Guatemala,20-Oct-19,3720.82,11-May-19,7450.68,3729.86,Male,14-Feb-61,894834.96,PhD,Widowed,10,Rent,526,88146.08,100620.09,6.06,30,Segment A,Daily,174,24,1,Lorin Benitez,,,,
634,Griz,Akehurst,85,Nigeria,25-Dec-17,7757.1,26-May-21,160.72,-7596.38,Male,16-Jan-42,708452.18,High School,Married,4,Rent,701,61211.71,176911.61,49.38,24,Segment C,Often,625,8,5,Griz Akehurst,,,,
635,Roley,Korneev,30,United States,22-May-21,80.36,02-Aug-22,8741.38,8661.02,Male,07-Feb-44,907621.56,Bachelor's Degree,Single,3,Rent,377,71880.87,4583.6,29.21,12,Segment A,Yearly,2,5,3,Roley Korneev,,,,
640,Jared,MacGowan,60,Ukraine,22-Mar-20,7855.9,25-Oct-18,2014.75,-5841.15,Male,09-Nov-83,629563.92,High School,Widowed,9,Rent,732,14048.09,737448.21,39.94,20,Segment A,Seldom,440,9,5,Jared MacGowan,,,,
642,Read,Agerskow,31,Mongolia,21-Jul-21,5566.49,12-Nov-15,4352.55,-1213.94,Male,27-Mar-57,732644.96,Master's Degree,Divorced,6,Rent,548,70874.54,830126.9,12.78,11,Segment B,Never,820,0,2,Read Agerskow,,,,
650,Tyrone,Fryatt,74,Indonesia,23-Mar-15,5344.28,19-Oct-11,6768.71,1424.43,Male,22-Jul-03,538953.97,Master's Degree,Divorced,10,Rent,508,34822.58,546627.89,23.71,21,Segment B,Monthly,718,7,3,Tyrone Fryatt,,,,
657,Abba,Widdowson,61,Poland,23-Sep-13,7156.33,23-Jan-21,4008.12,-3148.21,Male,22-Dec-00,798327.85,PhD,Single,4,Rent,501,74195.62,671788.18,16.22,22,Segment B,Weekly,186,23,3,Abba Widdowson,,,,
660,Jerrold,Haddleton,70,Pakistan,19-Jan-11,8150.31,23-Sep-20,3833.19,-4317.12,Male,15-Dec-00,44123.41,Bachelor's Degree,Single,5,Rent,547,67023.23,619147.04,23.74,27,Segment B,Never,477,24,3,Jerrold Haddleton,,,,
671,Heinrik,Calton,19,Brazil,06-May-12,4119.43,11-Nov-13,7831.27,3711.84,Male,28-Jan-35,861830.11,High School,Married,6,Rent,543,1455.26,52324.73,33.1,30,Segment C,Often,490,7,1,Heinrik Calton,,,,
690,Stanford,Shutte,40,Brazil,25-Apr-22,2215.7,02-Aug-12,2557.02,341.32,Male,21-Nov-97,862898.38,Master's Degree,Widowed,4,Rent,697,82010.99,120237.19,47.64,17,Segment A,Monthly,876,17,2,Stanford Shutte,,,,
693,Davin,Sach,63,France,19-May-16,9954.79,02-Nov-21,7105.02,-2849.77,Male,27-Nov-42,504484.15,PhD,Married,1,Rent,574,47614.7,559409.06,17.14,12,Segment C,Yearly,766,20,4,Davin Sach,,,,
695,Osgood,Verecker,61,Serbia,15-Jun-17,7758.45,15-Feb-15,5013.7,-2744.75,Male,14-Jul-41,78260.51,Bachelor's Degree,Widowed,2,Rent,620,45750.02,36857.15,21.8,20,Segment A,Never,497,5,2,Osgood Verecker,,,,
701,Ker,Malim,41,Russia,17-Oct-21,7557.94,12-Jul-12,5668.14,-1889.8,Male,08-May-81,685921.2,PhD,Single,7,Rent,340,26896.43,615058.99,7.1,13,Segment A,Daily,27,10,2,Ker Malim,,,,
718,Egan,Kaminski,19,Egypt,28-Apr-21,1923.87,08-Nov-22,2338.18,414.31,Male,03-Dec-83,667943.51,High School,Widowed,8,Rent,843,73679.86,674715.45,47.05,28,Segment A,Daily,329,24,3,Egan Kaminski,,,,
724,Arne,Rowlatt,74,Cuba,10-Mar-14,7044.61,07-May-20,9852.54,2807.93,Male,21-Sep-70,721005.38,High School,Divorced,3,Rent,827,70508.02,501973.66,12.33,27,Segment A,Often,722,4,5,Arne Rowlatt,,,,
731,Norbert,Oager,58,Belarus,30-Apr-22,7451.23,29-Jan-12,6291.1,-1160.13,Male,03-Mar-32,326935.05,Master's Degree,Divorced,6,Rent,711,22988.73,225817.18,33.34,3,Segment C,Yearly,371,17,2,Norbert Oager,,,,
733,Abbey,Janiszewski,45,Brazil,06-Apr-13,3429.27,28-Mar-16,255.2,-3174.07,Male,10-May-90,986176.17,Master's Degree,Widowed,1,Rent,672,30250.1,764501.76,48.46,10,Segment C,Daily,78,19,2,Abbey Janiszewski,,,,
742,Bud,Cammiemile,33,Vietnam,31-Jan-14,3419.53,25-Aug-21,4615.38,1195.85,Male,10-Oct-98,709593.97,High School,Married,10,Rent,597,6608.45,439373.76,33.44,29,Segment B,Monthly,104,16,3,Bud Cammiemile,,,,
750,Dunstan,McGifford,63,Japan,11-Jun-11,6695.81,10-Jul-11,9809.43,3113.62,Male,29-Dec-05,290771.32,PhD,Divorced,4,Rent,630,7527.57,140911.41,48.17,8,Segment A,Often,901,15,4,Dunstan McGifford,,,,
754,Bar,Trewman,25,Peru,31-Oct-22,6309.51,03-Jul-19,4059.99,-2249.52,Male,23-Nov-39,81773.83,PhD,Single,6,Rent,620,79230.5,170297.94,31.48,15,Segment C,Often,686,6,5,Bar Trewman,,,,
769,Roley,Schneider,71,Thailand,17-Mar-13,9475.4,16-Jul-12,9710.13,234.73,Male,29-Dec-35,995935.27,Master's Degree,Divorced,9,Rent,699,89134.91,271290.35,48.51,2,Segment A,Yearly,176,12,2,Roley Schneider,,,,
776,Artair,Pee,51,Hungary,05-Aug-17,6597.87,03-Feb-12,1410.49,-5187.38,Male,19-Nov-51,540945.65,Bachelor's Degree,Single,9,Rent,590,16457.48,2878.95,15.86,30,Segment B,Yearly,313,23,1,Artair Pee,,,,
798,Winslow,Arnal,76,Serbia,30-Oct-11,5952.65,13-Jan-16,1673.78,-4278.87,Male,27-May-68,452169.1,Master's Degree,Divorced,8,Rent,441,68282.38,277914.84,44.23,8,Segment B,Often,62,12,5,Winslow Arnal,,,,
805,Gunther,Bucksey,84,Zambia,03-Aug-13,4020.79,18-Feb-20,5636.92,1616.13,Male,03-Sep-56,355981.9,Bachelor's Degree,Married,2,Rent,688,95756.25,965700.18,19.89,28,Segment B,Daily,682,6,1,Gunther Bucksey,,,,
806,Forster,Longstaff,47,Brazil,25-Jul-15,6805.87,21-Sep-17,7280.15,474.28,Male,09-Jul-39,860966.03,PhD,Married,6,Rent,406,84305.58,432072.94,29.48,11,Segment A,Weekly,610,15,4,Forster Longstaff,,,,
807,Gay,Kobsch,81,Thailand,11-Jul-18,271.6,22-Dec-13,4385.6,4114,Male,03-Oct-50,870309.18,High School,Divorced,6,Rent,524,64224.65,618116.2,7.02,20,Segment C,Monthly,832,10,1,Gay Kobsch,,,,
815,Brantley,Yakebovitch,66,Argentina,21-Oct-18,9462.98,11-Mar-22,7585.75,-1877.23,Male,08-Nov-64,290716.48,High School,Widowed,0,Rent,348,27234.1,904414.28,3.69,8,Segment B,Yearly,439,22,3,Brantley Yakebovitch,,,,
824,Rinaldo,Tuberfield,33,Indonesia,01-Jun-20,5509.65,02-May-10,1827.24,-3682.41,Male,16-Dec-44,553710.18,PhD,Married,7,Rent,709,73958.26,218915.04,3.26,9,Segment B,Daily,516,1,5,Rinaldo Tuberfield,,,,
828,Godart,Cesconi,20,Portugal,18-May-12,9767.72,15-Jul-17,7324.59,-2443.13,Male,09-Sep-42,252692.78,Master's Degree,Divorced,8,Rent,615,86113.47,417065.2,11.42,2,Segment C,Seldom,496,19,1,Godart Cesconi,,,,
833,Monro,Pactat,61,Czech Republic,10-Dec-18,5298.67,05-May-13,8953.83,3655.16,Male,29-May-49,154729.66,Master's Degree,Widowed,1,Rent,331,75369.38,176215.13,30.1,7,Segment B,Seldom,548,19,2,Monro Pactat,,,,
845,Lutero,Conahy,44,Indonesia,07-Jun-14,8023.77,11-Jan-19,7474.21,-549.56,Male,01-May-93,959426.94,Bachelor's Degree,Single,9,Rent,303,50733.55,749168.27,30.17,30,Segment C,Weekly,767,3,5,Lutero Conahy,,,,
848,Bourke,Sadgrove,24,Portugal,03-May-12,6289.44,05-Oct-10,4433.3,-1856.14,Male,17-Oct-84,96546.73,High School,Married,1,Rent,815,9321.55,876303.75,17.19,25,Segment A,Daily,700,1,3,Bourke Sadgrove,,,,
850,Winny,Gehrtz,82,Russia,02-Jun-16,2209.33,27-May-18,3637.55,1428.22,Male,29-Aug-45,136758.28,Bachelor's Degree,Married,9,Rent,500,70724.23,136591.06,12.77,18,Segment A,Often,233,15,4,Winny Gehrtz,,,,
857,Raoul,Karp,54,France,06-Mar-15,9030.07,25-Jul-17,8141.7,-888.37,Male,11-Nov-39,94166.9,Master's Degree,Single,5,Rent,843,44798.24,583825.2,38.97,9,Segment A,Once,963,15,3,Raoul Karp,,,,
861,Robinson,Strewther,76,Indonesia,28-Sep-22,9812.16,26-Aug-12,4681.66,-5130.5,Male,06-Jun-33,144727.13,High School,Divorced,1,Rent,780,86558.32,513715.38,0.39,13,Segment C,Yearly,726,24,3,Robinson Strewther,,,,
863,Flinn,Kenninghan,84,Sweden,25-Feb-19,3625.3,03-Feb-11,4526.97,901.67,Male,31-Jul-82,853914.9,PhD,Married,6,Rent,423,27835.54,732577.85,9.39,2,Segment C,Seldom,214,14,1,Flinn Kenninghan,,,,
866,Birch,Moore,72,United States,09-May-17,6487.13,09-Apr-19,3966.75,-2520.38,Male,19-Nov-92,78865.34,PhD,Single,4,Rent,602,63440.64,947713.51,7.93,7,Segment A,Once,863,13,2,Birch Moore,,,,
868,Orrin,Wellstead,59,Sweden,08-Feb-17,6491.37,11-Jan-18,2649.72,-3841.65,Male,11-Mar-69,694328.17,Bachelor's Degree,Single,10,Rent,548,70070.95,727693.36,37.97,27,Segment B,Weekly,90,8,5,Orrin Wellstead,,,,
872,Edik,Brounsell,85,Jordan,18-May-20,5128.23,31-May-14,6566.13,1437.9,Male,04-Mar-42,297944.61,Bachelor's Degree,Divorced,3,Rent,361,93001.44,670593,28.64,8,Segment C,Daily,253,13,5,Edik Brounsell,,,,
877,Herbie,Sante,52,Russia,20-Jan-15,6854.97,15-May-16,2109.75,-4745.22,Male,19-Jul-73,47227.5,PhD,Widowed,4,Rent,559,2071.03,189485.27,19.4,15,Segment B,Once,0,18,4,Herbie Sante,,,,
882,Neddie,Jeroch,35,Peru,05-Jul-18,8635.58,22-Mar-14,9369.23,733.65,Male,15-May-78,668870.31,Master's Degree,Married,9,Rent,578,95754.07,700455.05,22.31,2,Segment A,Yearly,19,20,2,Neddie Jeroch,,,,
892,Moss,Brend,41,Russia,20-Nov-11,5532.81,17-Oct-16,6487.41,954.6,Male,12-Apr-94,901291.31,High School,Divorced,2,Rent,830,57218.18,546441.16,31.26,19,Segment C,Once,944,13,4,Moss Brend,,,,
906,Dory,Pritchard,30,Russia,11-May-16,2386.69,10-Dec-13,8604.65,6217.96,Male,17-Jun-03,581489.31,High School,Single,0,Rent,605,77863.92,787652.77,32.86,14,Segment B,Often,175,6,3,Dory Pritchard,,,,
912,Alejoa,Hightown,64,Tajikistan,14-Apr-13,9991.96,08-Aug-15,3749.49,-6242.47,Male,23-Jul-65,397591.53,High School,Single,5,Rent,618,8800.28,638740.75,41.96,18,Segment C,Seldom,603,2,5,Alejoa Hightown,,,,
929,Whit,Lilbourne,77,Philippines,17-Apr-14,5958.92,19-Jan-15,1404.14,-4554.78,Male,28-Feb-41,966642.86,High School,Married,10,Rent,300,20142.47,663569.45,46.38,3,Segment C,Monthly,403,6,1,Whit Lilbourne,,,,
936,Izaak,Behnen,71,Venezuela,04-Sep-12,414.35,08-Mar-17,8876.53,8462.18,Male,18-Nov-52,270825.76,High School,Widowed,4,Rent,408,65029.97,387186.22,23.06,15,Segment C,Yearly,631,16,1,Izaak Behnen,,,,
